Cociella punctata	Spotted flathead
Cocotropus altipinnis	Highfin velvetfish
Cocotropus dermacanthus	Spinyskin velvetfish
Cocotropus larvatus	Ghost velvetfish
Cocotropus microps	Patchwork velvetfish
Cocotropus monacanthus	Roughskin scorpionfish
Cocotropus steinitzi	Steinitz' velvetfish
Codoma ornata	Ornate shiner
Coelorinchus acanthiger	Surgeon grenadier
Coelorinchus aconcagua	Aconcagua grenadier
Coelorinchus acutirostris	Spearnose whiptail
Coelorinchus amydrozosterus	Faintbanded whiptail
Coelorinchus anatirostris	Duckbill grenadier
Coelorinchus argentatus	Silver whiptail
Coelorinchus argus	Eyespot grenadier
Coelorinchus aspercephalus	Rough-head whiptail
Coelorinchus australis	Javelin
Coelorinchus biclinozonalis	Two-barred whiptail
Coelorinchus bollonsi	Bollons' rattail
Coelorinchus braueri	Shovelnose grenadier
Coelorinchus caelorhincus	Hollowsnout grenadier
Coelorinchus canus	Clearsnout grenadier
Coelorinchus caribbaeus	Blackfin grenadier
Coelorinchus celaenostomus	Black lip rattail
Coelorinchus charius	Graceful whiptail
Coelorinchus chilensis	Chilean grenadier
Coelorinchus cookianus	Cook's rattail
Coelorinchus denticulatus	Filesnout grenadier
Coelorinchus fasciatus	Banded whiptail
Coelorinchus formosanus	Formosa grenadier
Coelorinchus gaesorhynchus	Javelin whiptail
Coelorinchus goobala	Goobala whiptail
Coelorinchus hexafasciatus	Six-band grenadier
Coelorinchus horribilis	Horrible rattail
Coelorinchus infuscus	Dusky rattail
Coelorinchus innotabilis	Notable whiptail
Coelorinchus japonicus	Japanese grenadier
Coelorinchus kaiyomaru	Campbell whiptail
Coelorinchus kamoharai	Kamohara grenadier
Coelorinchus karrerae	Karrer's whiptail
Coelorinchus kermadecus	Kermadec rattail
Coelorinchus kishinouyei	Mugura grenadier
Coelorinchus labiatus	Spearsnouted grenadier
Coelorinchus lasti	Roughsnout whiptail
Coelorinchus longicephalus	Longhead grenadier
Coelorinchus macrochir	Longarm grenadier
Coelorinchus macrorhynchus	Bigsnout whiptail
Coelorinchus maculatus	Blotch whiptail
Coelorinchus marinii	Marini's grenadier
Coelorinchus matamua	Mahia whiptail
Coelorinchus maurofasciatus	Dark banded rattail
Coelorinchus mayiae	False silver whiptail
Coelorinchus mirus	Gargoyle fish
Coelorinchus multispinulosus	Spearnose grenadier
Coelorinchus mycterismus	Upturned snout rattail
Coelorinchus mystax	Patterned rattail
Coelorinchus occa	Swordsnout grenadier
Coelorinchus oliverianus	Hawknose grenadier
Coelorinchus parallelus	Spiny grenadier
Coelorinchus pardus	Leopard whiptail
Coelorinchus parvifasciatus	Small banded rattail
Coelorinchus productus	Unicorn grenadier
Coelorinchus scaphopsis	Shoulderspot grenadier
Coelorinchus semaphoreus	Semaphore whiptail
Coelorinchus sereti	Short-tooth whiptail
Coelorinchus shcherbachevi	False duckbill whiptail
Coelorinchus smithi	False graceful whiptail
Coelorinchus spathulatus	Spatulate rattail
Coelorinchus supernasutus	Supanose rattail
Coelorinchus thurla	Thurla whiptail
Coelorinchus ventrilux	Firebelly grenadier
Coilia borneensis	Bornean grenadier anchovy
Coilia brachygnathus	Yangtse grenadier anchovy
Coilia coomansi	Cooman's grenadier anchovy
Coilia dussumieri	Goldspotted grenadier anchovy
Coilia grayii	Gray's grenadier anchovy
Coilia lindmani	Lindman's grenadier anchovy
Coilia macrognathos	Longjaw grenadier anchovy
Coilia mystus	Osbeck's grenadier anchovy
Coilia nasus	Japanese grenadier anchovy
Coilia neglecta	Neglected grenadier anchovy
Coilia ramcarati	Ramcarat grenadier anchovy
Coilia rebentischii	Many-fingered grenadier anchovy
Coilia reynaldi	Reynald's grenadier anchovy
Colletteichthys dussumieri	Flat toadfish
Colletteichthys flavipinnis	Yellowfin toadfish
Colletteichthys occidentalis	Arabian toadfish
Coloconger raniceps	Froghead eel
Coloconger scholesi	Indo-Pacific shorttail conger
Cologrammus flavescens	Short-tassel weedfish
Cololabis adocetus	Saury
Cololabis saira	Pacific saury
Colomesus asellus	Amazon puffer
Colomesus psittacus	Banded puffer
Colossoma macropomum	Cachama
Colpichthys hubbsi	Delta silverside
Colpichthys regis	False grunion
Comephorus baikalensis	Big Baikal oilfish
Comephorus dybowskii	Little Baikal oilfish
Conger cinereus	Longfin African conger
Conger conger	European conger
Conger esculentus	Grey conger
Conger japonicus	Beach conger
Conger marginatus	Hawaiian mustache conger
Conger myriaster	Whitespotted conger
Conger oceanicus	American conger
Conger orbignianus	Argentine conger
Conger triporiceps	Manytooth conger
Conger verreauxi	Conger
Conger wilsoni	Cape conger
Congiopodus coriaceus	Deepsea pigfish
Congiopodus leucopaecilus	Southern pigfish
Congiopodus peruvianus	Horsefish
Congiopodus spinifer	Spinenose horsefish
Congiopodus torvus	Smooth horsefish
Congothrissa gossei	Smoothbelly pellonuline
Congresox talabon	Yellow pike conger
Congresox talabonoides	Indian pike conger
Congrogadus amplimaculatus	Largespot eel blenny
Congrogadus hierichthys	Sulu eelblenny
Congrogadus malayanus	Malayan eel blenny
Congrogadus spinifer	Spiny eel-blenny
Congrogadus subducens	Carpet eel-blenny
Congrogadus winterbottomi	Pilbara eelblenny
Congrosoma evermanni	Evermann's conger
Conidens laticephalus	Broadhead clingfish
Conniella apterygia	Mutant wrasse
Conocara fiolenti	Fiolenti's smooth-head
Conocara kreffti	Wrinkled slickhead
Conocara macropterum	Longfin smooth-head
Conocara microlepis	Elongate smooth-head
Conocara murrayi	Murray's smooth-head
Conocara nigrum	Flathead slickhead
Conocara salmoneum	Salmon smooth-head
Conocara werneri	Werner's smooth-head
Conodon macrops	Lemoneye grunt
Conodon nobilis	Barred grunt
Conodon serrifer	Armed grunt
Conta conta	Conta catfish
Contusus richei	Prickly toadfish
Cookeolus japonicus	Longfinned bullseye
Copadichromis borleyi	Haplochromis borleyi redfin
Copadichromis mbenjii	Haplochromis quads
Copadichromis trimaculatus	Verduya's hap
Copadichromis virginalis	Lake Malawi utaka
Copeina guttata	Redspotted tetra
Copella arnoldi	Splash tetra
Copella nattereri	Spotted tetra
Copella vilmae	Rainbow copella
Coptostomabarbus wittei	Upjaw barb
Coradion altivelis	Highfin coralfish
Coradion chrysozonus	Goldengirdled coralfish
Coradion melanopus	Twospot coralfish
Coralliozetus angelicus	Angel blenny
Coralliozetus boehlkei	Barcheek blenny
Coralliozetus cardonae	Twinhorn blenny
Coralliozetus micropes	Scarletfin blenny
Coralliozetus rosenblatti	Spikefin blenny
Corcyrogobius liechtensteini	Liechtenstein's goby
Coregonus albula	Vendace
Coregonus alpenae	Longjaw cisco
Coregonus artedi	Cisco
Coregonus autumnalis	Arctic cisco
Coregonus chadary	Khadary-whitefish
Coregonus clupeaformis	Lake whitefish
Coregonus clupeoides	Powan
Coregonus hoyi	Bloater
Coregonus huntsmani	Atlantic whitefish
Coregonus johannae	Deepwater cisco
Coregonus kiyi	Kiyi
Coregonus laurettae	Bering cisco
Coregonus lavaretus	European whitefish
Coregonus maraena	Maraena whitefish
Coregonus megalops	Lacustrine fluvial whitefish
Coregonus muksun	Muksun
Coregonus nasus	Broad whitefish
Coregonus nelsonii	Alaska whitefish
Coregonus nigripinnis	Blackfin cisco
Coregonus oxyrinchus	Houting
Coregonus peled	Peled
Coregonus pennantii	Gwyniad
Coregonus pidschian	Humpback whitefish
Coregonus pollan	Irish pollan
Coregonus reighardi	Shortnose cisco
Coregonus sardinella	Sardine cisco
Coregonus stigmaticus	Schelly
Coregonus tugun lenensis	Lena tugun
Coregonus tugun tugun	Tugun
Coregonus ussuriensis	Amur whitefish
Coregonus widegreni	Valaam whitefish
Coregonus zenithicus	Shortjaw cisco
Coreobagrus brevicorpus	Korean stumpy bullhead
Coreobagrus ichikawai	Neko-gigi
Corica laciniata	Bangkok river sprat
Corica soborna	Ganges river sprat
Coris auricularis	Western king wrasse
Coris aurilineata	Goldlined coris
Coris aygula	Clown coris
Coris batuensis	Batu coris
Coris bulbifrons	Doubleheader
Coris caudimacula	Spottail coris
Coris debueni	De Buen's coris
Coris dorsomacula	Pale-barred coris
Coris flavovittata	Yellowstripe coris
Coris formosa	Queen coris
Coris gaimard	African coris
Coris julis	Mediterranean rainbow wrasse
Coris nigrotaenia	Blackbar coris
Coris picta	Comb wrasse
Coris pictoides	Blackstripe coris
Coris sandeyeri	Sandager's wrasse
Coris variegata	Dapple coris
Coris venusta	Elegant coris
Corniger spinosus	Spinycheek soldierfish
Corvula batabana	Blue croaker
Corvula macrops	Vacuocua croaker
Corvula sanctaeluciae	Striped croaker
Corydoras acrensis	Acre corydoras
Corydoras acutus	Blacktop corydoras
Corydoras adolfoi	Adolf's catfish
Corydoras aeneus	Bronze corydoras
Corydoras amapaensis	Amapa corydoras
Corydoras ambiacus	Spotted corydoras
Corydoras arcuatus	Skunk corydoras
Corydoras axelrodi	Pink corydoras
Corydoras bifasciatus	Twostripe corydoras
Corydoras blochi	Spotback corydoras
Corydoras bondi	Blackstripe corydoras
Corydoras britskii	Britski's catfish
Corydoras caudimaculatus	Tailspot corydoras
Corydoras cochui	Barredtail corydoras
Corydoras delphax	False blochi catfish
Corydoras elegans	Elegant corydoras
Corydoras ephippifer	Saddle corydoras
Corydoras gossei	Palespotted corydoras
Corydoras griseus	Gray corydoras
Corydoras guapore	Guapore corydoras
Corydoras habrosus	Salt and Pepper catfish
Corydoras haraldschultzi	Mosaic corydoras
Corydoras hastatus	Dwarf corydoras
Corydoras julii	Leopard corydoras
Corydoras leucomelas	False spotted catfish
Corydoras maculifer	Dotted corydoras
Corydoras melanistius	Bluespotted corydoras
Corydoras melanotaenia	Green gold catfish
Corydoras melini	Bandit corydoras
Corydoras metae	Masked corydoras
Corydoras nattereri	Blue corydoras
Corydoras paleatus	Peppered corydoras
Corydoras panda	Panda corydoras
Corydoras pastazensis	Pastaza corydoras
Corydoras pulcher	Pretty corydoras
Corydoras punctatus	Spotfin corydoras
Corydoras pygmaeus	Pygmy corydoras
Corydoras rabauti	Rust corydoras
Corydoras reticulatus	Reticulated corydoras
Corydoras robineae	Bannertail catfish
Corydoras schwartzi	Schwartz's catfish
Corydoras sodalis	False network catfish
Corydoras spilurus	Pinkthroat corydoras
Corydoras splendens	Emerald catfish
Corydoras steindachneri	Parana corydoras
Corydoras sychri	Sychr's catfish
Corydoras treitlii	Longsnout corydoras
Corydoras trilineatus	Threestripe corydoras
Corydoras weitzmani	Twosaddle corydoras
Corydoras xinguensis	Xingu corydoras
Corydoras zygatus	Black band catfish
Corynopoma riisei	Swordtail characin
Coryogalops adamsoni	Adamson's goby
Coryogalops anomolus	Anomolous goby
Coryogalops bulejiensis	Thinbarred goby
Coryogalops monospilus	Onespot goby
Coryogalops sordida	Epaulette goby
Coryogalops william	Kaalpens goby
Coryphaena equiselis	Pompano dolphinfish
Coryphaena hippurus	Common dolphinfish
Coryphaenoides acrolepis	Pacific grenadier
Coryphaenoides anguliceps	Loosescale grenadier
Coryphaenoides ariommus	Humboldt grenadier
Coryphaenoides armatus	Abyssal grenadier
Coryphaenoides boops	Shortsnout grenadier
Coryphaenoides bucephalus	Narrowsnout grenadier
Coryphaenoides bulbiceps	Large-eye grenadier
Coryphaenoides capito	Bighead grenadier
Coryphaenoides carapinus	Carapine grenadier
Coryphaenoides carminifer	Carmine grenadier
Coryphaenoides cinereus	Popeye grenadier
Coryphaenoides delsolari	Trident grenadier
Coryphaenoides dossenus	Humpback whiptail
Coryphaenoides fernandezianus	Fernandez whiptail
Coryphaenoides filicauda	Grenadier
Coryphaenoides filifer	Filamented rattail
Coryphaenoides grahami	Graham's whiptail
Coryphaenoides guentheri	Gunther's grenadier
Coryphaenoides leptolepis	Ghostly grenadier
Coryphaenoides liocephalus	Bearded rattail
Coryphaenoides longifilis	Longfin grenadier
Coryphaenoides marginatus	Amami grenadier
Coryphaenoides mcmillani	McMillan's whiptail
Coryphaenoides mediterraneus	Mediterranean grenadier
Coryphaenoides mexicanus	Mexican grenadier
Coryphaenoides murrayi	Abyssal rattail
Coryphaenoides myersi	Myers' grenadier
Coryphaenoides nasutus	Largenose grenadier
Coryphaenoides profundicolus	Deepwater grenadier
Coryphaenoides rudis	Rudis rattail
Coryphaenoides rupestris	Roundnose grenadier
Coryphaenoides serrulatus	Serrulate whiptail
Coryphaenoides striaturus	Striate whiptail
Coryphaenoides subserrulatus	Longrayed whiptail
Coryphaenoides thelestomus	Roughlip grenadier
Coryphaenoides zaniophorus	Thickbeard grenadier
Coryphoblennius galerita	Montagu's blenny
Coryphopterus alloides	Barfin goby
Coryphopterus dicrus	Colon goby
Coryphopterus eidolon	Pallid goby
Coryphopterus glaucofraenum	Bridled goby
Coryphopterus hyalinus	Glass goby
Coryphopterus lipernes	Peppermint goby
Coryphopterus personatus	Masked goby
Coryphopterus punctipectophorus	Spotted goby
Coryphopterus thrix	Bartail goby
Coryphopterus tortugae	Patch-reef goby
Coryphopterus urospilus	Redlight goby
Corythoichthys amplexus	Brown-banded pipefish
Corythoichthys benedetto	Benedetto's pipefish
Corythoichthys flavofasciatus	Network pipefish
Corythoichthys haematopterus	Messmate pipefish
Corythoichthys intestinalis	Scribbled pipefish
Corythoichthys nigripectus	Black-breasted pipefish
Corythoichthys ocellatus	Ocellated pipefish
Corythoichthys paxtoni	Paxton's pipefish
Corythoichthys polynotatus	Many-spotted pipefish
Corythoichthys schultzi	Schultz's pipefish
Cosmocampus albirostris	Whitenose pipefish
Cosmocampus arctus	Snubnose pipefish
Cosmocampus balli	Ball's pipe fish
Cosmocampus banneri	Roughridge pipefish
Cosmocampus brachycephalus	Crested pipefish
Cosmocampus darrosanus	D'Arros pipefish
Cosmocampus elucens	Shortfin pipefish
Cosmocampus hildebrandi	Dwarf pipefish
Cosmocampus howensis	Lord Howe pipefish
Cosmocampus investigatoris	Investigator pipefish
Cosmocampus maxweberi	Maxweber's pipefish
Cosmocampus profundus	Deepwater pipefish
Cottapistus cottoides	Marbled stingfish
Cottinella boulengeri	Short-headed sculpin
Cottocomephorus grewingkii	Baikal yellowfin
Cottocomephorus inermis	Longfin Baikal sculpin
Cottoperca gobio	Channel bull blenny
Cottunculus granulosus	Fathead
Cottunculus microps	Polar sculpin
Cottunculus nudus	Bonyskull toadfish
Cottunculus thomsonii	Pallid sculpin
Cottus aleuticus	Coastrange sculpin
Cottus amblystomopsis	Sakhalin sculpin
Cottus asper	Prickly sculpin
Cottus asperrimus	Rough sculpin
Cottus aturi	Chabot du Bearn
Cottus baileyi	Black sculpin
Cottus bairdii	Mottled sculpin
Cottus beldingii	Paiute sculpin
Cottus caeruleomentum	Blue Ridge sculpin
Cottus carolinae	Banded sculpin
Cottus cognatus	Slimy sculpin
Cottus confusus	Shorthead sculpin
Cottus czerskii	Cherskii's sculpin
Cottus duranii	Chabot d'Auvergne
Cottus echinatus	Utah Lake sculpin
Cottus extensus	Bear Lake sculpin
Cottus girardi	Potomac sculpin
Cottus gobio	Bullhead
Cottus greenei	Shoshone sculpin
Cottus gulosus	Riffle sculpin
Cottus hispaniolensis	Chabot des Pyrenees
Cottus hypselurus	Ozark sculpin
Cottus immaculatus	Knobfin sculpin
Cottus kazika	Fourspine sculpin
Cottus klamathensis	Marbled sculpin
Cottus leiopomus	Wood River sculpin
Cottus marginatus	Margined sculpin
Cottus nasalis	Tubenose sculpin
Cottus paulus	Pygmy sculpin
Cottus perifretum	Chabot fluviatile
Cottus perplexus	Reticulate sculpin
Cottus petiti	Chabot du Lez
Cottus pitensis	Pit sculpin
Cottus poecilopus	Alpine bullhead
Cottus pollux	Japanese fluvial sculpin
Cottus princeps	Klamath Lake sculpin
Cottus rhenanus	Chabot de Rhenanie
Cottus rhotheus	Torrent sculpin
Cottus ricei	Spoonhead sculpin
Cottus rondeleti	Chabot de l'Herault
Cottus sibiricus	Siberian sculpin
Cottus specus	Grotto sculpin
Cottus spinulosus	Turkestan sculpin
Cottus tenuis	Slender sculpin
Couesius plumbeus	Lake chub
Crapatalus angusticeps	Slender stargazer
Crapatalus munroi	Robust pygmy-stargazer
Crassinarke dormitor	Sleeper torpedo
Craterocephalus amniculus	Darling river hardyhead
Craterocephalus capreoli	Rendahl's hardyhead
Craterocephalus centralis	Finke river hardyhead
Craterocephalus cuneiceps	Murchison river hardyhead
Craterocephalus dalhousiensis	Dalhousie hardyhead
Craterocephalus eyresii	Lake Eyre hardyhead
Craterocephalus fluviatilis	Murray hardyhead
Craterocephalus fulvus	Unspecked hardyhead
Craterocephalus gloveri	Glovers hardyhead
Craterocephalus helenae	Drysdale hardyhead
Craterocephalus honoriae	Estuarine hardyhead
Craterocephalus kailolae	Kailola's hardyhead
Craterocephalus lacustris	Kutubu hardyhead
Craterocephalus lentiginosus	Prince Regent hardyhead
Craterocephalus marianae	Magela hardyhead
Craterocephalus marjoriae	Marjorie's hardyhead
Craterocephalus mugiloides	Spotted hardyhead
Craterocephalus munroi	Munro's hardyhead
Craterocephalus nouhuysi	Mountain hardyhead
Craterocephalus pauciradiatus	Few-ray hardyhead
Craterocephalus pimatuae	Pima hardyhead
Craterocephalus randi	Kubuna hardyhead
Craterocephalus stercusmuscarum	Fly-specked hardyhead
Craterocephalus stramineus	Strawman
Cratinus agassizii	Graery threadfin seabass
Creagrutus beni	Goldstripe characin
Creedia haswelli	Slender sand-diver
Creedia partimsquamigera	Half-scaled sand-diver
Cremnochorites capensis	Cape triplefin
Crenicara punctulatum	Checkerboard cichlid
Crenichthys baileyi albivallis	Preston White River springfish
Crenichthys baileyi baileyi	White River springfish
Crenichthys baileyi grandis	Hiko White River springfish
Crenichthys baileyi moapae	Moapa White River springfish
Crenichthys baileyi thermophilus	Mormon White River springfish
Crenichthys nevadae	Railroad Valley springfish
Crenicichla alta	Millet
Crenicichla geayi	Halfbanded pike cichlid
Crenicichla lepidota	Pike cichlid
Crenicichla saxatilis	Ringtail pike cichlid
Crenidens crenidens	Karanteen seabream
Crenimugil crenilabis	Fringelip mullet
Crenimugil heterocheilos	Half fringelip mullet
Crenuchus spilurus	Sailfin tetra
Creocele cardinalis	Broad clingfish
Cristacirrhitus punctatus	Blackspotted hawkfish
Cristatogobius rubripectoralis	Redfin crestedgoby
Cristiceps argyropleura	Silver-sided weedfish
Cristiceps aurantiacus	Golden weedfish
Cristiceps australis	Crested weedfish
Crocodilichthys gracilis	Lizard triplefin
Croilia mossambica	Burrowing goby
Cromeria nilotica	Naked shellear
Cromileptes altivelis	Humpback grouper
Crossocheilus klatti	Isparta minnow
